data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10   ;

param:     capacity     varcost      revenue      :=
f1         141          45           .           
f2         98           43           .           
f3         77           49           .           
f4         65           28           .           
f5         63           48           .           
f6         42           49           .           
f7         65           47           .           
f8         21           49           .           
f9         80           41           .           
f10        115          46           .           
f11        95           45           .           
f12        158          46           .           
f13        129          50           .           
f14        147          49           .           
f15        104          47           .           
f16        101          42           .           
f17        132          44           .           
f18        152          35           .           
f19        143          42           .           
f20        137          48           .           
f21        21           48           .           
f22        97           47           .           
f23        82           42           .           
f24        158          49           .           
f25        115          44           .           
f26        113          37           .           
f27        136          40           .           
f28        116          48           .           
f29        115          37           .           
f30        92           21           .           
f31        143          45           .           
f32        99           35           .           
f33        92           51           .           
f34        121          45           .           
f35        160          47           .           
f36        149          43           .           
f37        67           42           .           
f38        117          43           .           
f39        87           20           .           
f40        80           41           .           
pl1        105          .            .           
pl2        118          .            .           
pl3        105          .            .           
pl4        136          .            .           
pl5        95           .            .           
pl6        50           .            .           
pl7        60           .            .           
pl8        124          .            .           
pl9        88           .            .           
pl10       125          .            .           
pl11       73           .            .           
pl12       98           .            .           
pl13       67           .            .           
pl14       100          .            .           
pl15       120          .            .           
pl16       87           .            .           
pl17       92           .            .           
pl18       82           .            .           
pl19       106          .            .           
pl20       131          .            .           
pl21       74           .            .           
pl22       112          .            .           
pl23       67           .            .           
pl24       127          .            .           
pl25       126          .            .           
pl26       85           .            .           
pl27       136          .            .           
pl28       92           .            .           
pl29       108          .            .           
pl30       114          .            .           
B1         90           .            41          
B2         177          .            67          
