data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45  B46  B47  B48  B49  B50   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10  sp11  sp12  sp13  sp14   ;

param:     capacity     varcost      revenue      :=
f1         10           43           .           
f2         112          38           .           
f3         128          39           .           
f4         37           31           .           
f5         96           33           .           
f6         77           29           .           
f7         103          42           .           
f8         123          39           .           
f9         107          38           .           
f10        93           45           .           
f11        10           44           .           
f12        148          41           .           
f13        147          42           .           
f14        28           42           .           
f15        70           39           .           
f16        166          39           .           
f17        17           41           .           
f18        10           37           .           
f19        176          35           .           
f20        37           26           .           
f21        165          38           .           
f22        111          44           .           
f23        75           38           .           
f24        34           38           .           
f25        42           40           .           
f26        70           37           .           
f27        113          42           .           
f28        81           38           .           
f29        42           32           .           
f30        141          35           .           
f31        60           28           .           
f32        133          36           .           
f33        92           33           .           
f34        101          36           .           
f35        105          42           .           
f36        132          26           .           
f37        82           30           .           
f38        92           37           .           
f39        101          36           .           
f40        17           30           .           
pl1        86           .            .           
pl2        138          .            .           
pl3        66           .            .           
pl4        92           .            .           
pl5        106          .            .           
pl6        55           .            .           
pl7        120          .            .           
pl8        90           .            .           
pl9        51           .            .           
pl10       132          .            .           
pl11       59           .            .           
pl12       52           .            .           
pl13       83           .            .           
pl14       139          .            .           
pl15       87           .            .           
pl16       83           .            .           
pl17       87           .            .           
pl18       51           .            .           
pl19       131          .            .           
pl20       107          .            .           
pl21       50           .            .           
pl22       126          .            .           
pl23       65           .            .           
pl24       93           .            .           
pl25       51           .            .           
pl26       99           .            .           
pl27       82           .            .           
pl28       138          .            .           
pl29       127          .            .           
pl30       85           .            .           
B1         106          .            55          
B2         161          .            81          
B3         149          .            21          
B4         156          .            43          
B5         141          .            57          
B6         101          .            73          
B7         96           .            76          
B8         193          .            85          
B9         203          .            84          
B10        145          .            46          
B11        137          .            39          
B12        113          .            81          
B13        75           .            90          
B14        122          .            65          
B15        129          .            90          
B16        143          .            22          
B17        79           .            98          
B18        208          .            27          
B19        215          .            44          
B20        106          .            86          
B21        211          .            98          
B22        200          .            28          
B23        78           .            21          
B24        149          .            44          
B25        150          .            17          
B26        120          .            75          
B27        134          .            26          
B28        195          .            99          
B29        124          .            15          
B30        188          .            40          
B31        191          .            60          
B32        163          .            66          
B33        99           .            39          
B34        83           .            79          
B35        184          .            21          
B36        157          .            95          
B37        112          .            89          
B38        118          .            63          
B39        197          .            63          
B40        133          .            43          
B41        202          .            42          
B42        95           .            96          
B43        199          .            22          
B44        149          .            55          
B45        215          .            85          
B46        205          .            98          
B47        87           .            94          
B48        166          .            36          
B49        83           .            37          
B50        131          .            84           ;

