data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10   ;

param:     capacity     varcost      revenue      :=
f1         163          49           .           
f2         119          46           .           
f3         28           44           .           
f4         157          47           .           
f5         165          35           .           
f6         110          46           .           
f7         21           49           .           
f8         75           47           .           
f9         156          46           .           
f10        141          46           .           
f11        37           47           .           
f12        28           46           .           
f13        150          44           .           
f14        156          46           .           
f15        72           52           .           
f16        150          35           .           
f17        165          44           .           
f18        146          38           .           
f19        110          42           .           
f20        42           45           .           
f21        164          43           .           
f22        61           47           .           
f23        150          39           .           
f24        21           43           .           
f25        10           45           .           
f26        21           37           .           
f27        179          28           .           
f28        127          50           .           
f29        17           48           .           
f30        92           54           .           
f31        86           40           .           
f32        66           44           .           
f33        96           42           .           
f34        34           45           .           
f35        132          44           .           
f36        101          45           .           
f37        87           46           .           
f38        120          49           .           
f39        84           46           .           
f40        82           45           .           
pl1        93           .            .           
pl2        125          .            .           
pl3        66           .            .           
pl4        54           .            .           
pl5        109          .            .           
pl6        65           .            .           
pl7        116          .            .           
pl8        61           .            .           
pl9        59           .            .           
pl10       130          .            .           
pl11       101          .            .           
pl12       94           .            .           
pl13       103          .            .           
pl14       82           .            .           
pl15       60           .            .           
pl16       138          .            .           
pl17       139          .            .           
pl18       90           .            .           
pl19       98           .            .           
pl20       127          .            .           
pl21       122          .            .           
pl22       134          .            .           
pl23       120          .            .           
pl24       76           .            .           
pl25       77           .            .           
pl26       98           .            .           
pl27       128          .            .           
pl28       83           .            .           
pl29       119          .            .           
pl30       134          .            .           
B1         190          .            30          
B2         164          .            16          
B3         170          .            74          
B4         184          .            80          
B5         180          .            54          
B6         102          .            88          
B7         84           .            90          
B8         197          .            21          
B9         93           .            98          
B10        210          .            88          
B11        121          .            72          
B12        102          .            43          
B13        123          .            68          
B14        84           .            60          
B15        82           .            27          
B16        144          .            16          
B17        209          .            67          
B18        201          .            34          
B19        126          .            72          
B20        176          .            21          
B21        202          .            46          
B22        92           .            82          
B23        121          .            47          
B24        213          .            96          
B25        128          .            34          
B26        77           .            86          
B27        210          .            95          
B28        176          .            16          
B29        196          .            73          
B30        184          .            31          
B31        208          .            98          
B32        106          .            93          
B33        76           .            73          
B34        114          .            87          
B35        162          .            44          
B36        190          .            59          
B37        166          .            67          
B38        155          .            60          
B39        101          .            48          
B40        163          .            30          
B41        148          .            92          
B42        130          .            38          
B43        86           .            55          
B44        121          .            57          
B45        86           .            38           ;

