data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45  B46  B47  B48  B49  B50   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10  sp11  sp12  sp13  sp14   ;

param:     capacity     varcost      revenue      :=
f1         162          16           .           
f2         144          37           .           
f3         60           40           .           
f4         99           42           .           
f5         147          35           .           
f6         100          40           .           
f7         68           31           .           
f8         109          29           .           
f9         126          34           .           
f10        101          31           .           
f11        163          38           .           
f12        10           40           .           
f13        166          30           .           
f14        136          33           .           
f15        178          31           .           
f16        116          32           .           
f17        143          30           .           
f18        127          38           .           
f19        98           33           .           
f20        102          27           .           
f21        172          30           .           
f22        179          31           .           
f23        132          30           .           
f24        37           37           .           
f25        114          31           .           
f26        34           28           .           
f27        62           27           .           
f28        67           32           .           
f29        86           33           .           
f30        153          33           .           
f31        166          30           .           
f32        166          30           .           
f33        137          30           .           
f34        119          29           .           
f35        12           33           .           
f36        68           31           .           
f37        135          37           .           
f38        95           33           .           
f39        172          21           .           
f40        99           41           .           
pl1        87           .            .           
pl2        57           .            .           
pl3        82           .            .           
pl4        56           .            .           
pl5        95           .            .           
pl6        51           .            .           
pl7        55           .            .           
pl8        88           .            .           
pl9        131          .            .           
pl10       83           .            .           
pl11       114          .            .           
pl12       67           .            .           
pl13       102          .            .           
pl14       59           .            .           
pl15       94           .            .           
pl16       136          .            .           
pl17       62           .            .           
pl18       70           .            .           
pl19       104          .            .           
pl20       82           .            .           
pl21       121          .            .           
pl22       117          .            .           
pl23       124          .            .           
pl24       94           .            .           
pl25       64           .            .           
pl26       131          .            .           
pl27       68           .            .           
pl28       84           .            .           
pl29       137          .            .           
pl30       63           .            .           
B1         184          .            51          
B2         99           .            63          
B3         124          .            65          
B4         188          .            85          
B5         134          .            77          
B6         157          .            69          
B7         93           .            28          
B8         74           .            69          
B9         77           .            28          
B10        107          .            64          
B11        210          .            93          
B12        179          .            85          
B13        196          .            34          
B14        178          .            99          
B15        218          .            78          
B16        189          .            86          
B17        125          .            20          
B18        219          .            57          
B19        213          .            53          
B20        214          .            96          
B21        217          .            57          
B22        156          .            23          
B23        167          .            21          
B24        145          .            55          
B25        135          .            88          
B26        162          .            18          
B27        117          .            27          
B28        152          .            71          
B29        186          .            48          
B30        93           .            41          
B31        172          .            46          
B32        130          .            64          
B33        154          .            39          
B34        162          .            34          
B35        98           .            94          
B36        179          .            29          
B37        149          .            76          
B38        161          .            31          
B39        180          .            42          
B40        170          .            24          
B41        149          .            46          
B42        171          .            96          
B43        218          .            39          
B44        103          .            87          
B45        111          .            67          
