data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10   ;

param:     capacity     varcost      revenue      :=
f1         176          29           .           
f2         102          39           .           
f3         123          33           .           
f4         155          37           .           
f5         21           39           .           
f6         63           31           .           
f7         95           38           .           
f8         84           35           .           
f9         77           36           .           
f10        159          40           .           
f11        101          36           .           
f12        176          36           .           
f13        106          37           .           
f14        166          31           .           
f15        100          30           .           
f16        165          30           .           
f17        176          38           .           
f18        12           21           .           
f19        75           29           .           
f20        116          32           .           
f21        148          33           .           
f22        68           20           .           
f23        173          35           .           
f24        17           36           .           
f25        138          31           .           
f26        97           44           .           
f27        138          17           .           
f28        129          22           .           
f29        143          31           .           
f30        61           32           .           
pl1        91           .            .           
pl2        117          .            .           
pl3        53           .            .           
pl4        63           .            .           
pl5        86           .            .           
pl6        57           .            .           
pl7        116          .            .           
pl8        100          .            .           
pl9        102          .            .           
pl10       83           .            .           
pl11       100          .            .           
pl12       95           .            .           
pl13       75           .            .           
pl14       107          .            .           
pl15       50           .            .           
pl16       101          .            .           
pl17       97           .            .           
pl18       65           .            .           
pl19       129          .            .           
pl20       52           .            .           
pl21       100          .            .           
pl22       126          .            .           
B1         94           .            92          
B2         150          .            62          
B3         217          .            38          
B4         73           .            42          
B5         78           .            71          
B6         136          .            95          
B7         184          .            91          
B8         102          .            62          
B9         165          .            79          
B10        123          .            73          
B11        125          .            82          
B12        175          .            64          
B13        202          .            30          
B14        194          .            67          
B15        187          .            41          
B16        98           .            31          
B17        188          .            62          
B18        182          .            86          
B19        90           .            55          
B20        128          .            21          
B21        90           .            30          
B22        102          .            57          
B23        205          .            48          
B24        155          .            17          
B25        175          .            48          
B26        96           .            56          
B27        154          .            82          
B28        212          .            57          
B29        110          .            60          
B30        176          .            33          
B31        83           .            36          
B32        199          .            81          
B33        107          .            26          
B34        130          .            59          
B35        80           .            29           ;

 set INPOOLARCS := (f1,pl3) , (f1,pl9) , (f1,pl11) , (f1,pl14) , (f1,pl17) , (f1,pl22) , (f2,pl16) , (f2,pl1) , (f2,pl2) , (f3,pl2) , (f3,pl11) , (f4,pl22) , (f4,pl1) , (f4,pl2) , (f5,pl1) , (f5,pl6) , (f6,pl1) , (f6,pl2) , (f7,pl1) , (f7,pl2) , (f8,pl1) , (f8,pl2) , (f9,pl1) , (f9,pl2) , (f10,pl14) , (f10,pl1) , (f10,pl2) , (f11,pl17) , (f11,pl1) , (f11,pl2) , (f12,pl13) , (f12,pl1) , (f12,pl2) , (f13,pl1) , (f13,pl2) , (f14,pl1) , (f14,pl2) , (f15,pl12) , (f15,pl1) , (f15,pl2) , (f16,pl1) , (f16,pl2) , (f17,pl16) , (f17,pl1) , (f17,pl2) , (f18,pl9) , (f18,pl11) , (f19,pl4) , (f19,pl9) , (f20,pl1) , (f20,pl2) , (f21,pl1) , (f21,pl2) , (f22,pl17) , (f22,pl1) , (f22,pl2) , (f23,pl1) , (f23,pl2) , (f24,pl1) , (f24,pl2) , (f25,pl1) , (f25,pl2) , (f26,pl5) , (f26,pl7) , (f27,pl1) , (f27,pl2) , (f27,pl13) , (f28,pl1) , (f28,pl2) , (f29,pl14) , (f29,pl1) , (f29,pl2) , (f30,pl3) , (f30,pl15) , (f30,pl17) , (f2,pl3) , (f3,pl3) , (f4,pl3) , (f5,pl3) , (f6,pl3) , (f7,pl3) , (f8,pl3) , (f9,pl3) , (f10,pl3) , (f11,pl3) , (f1,pl4) , (f2,pl4) , (f3,pl4) , (f4,pl4) , (f5,pl4) , (f6,pl4) , (f7,pl4) , (f8,pl4) , (f9,pl4) , (f10,pl4) , (f11,pl4) , (f1,pl5) , (f2,pl5) , (f3,pl5) , (f4,pl5) , (f5,pl5) , (f6,pl5) , (f7,pl5) , (f8,pl5) , (f9,pl5) , (f10,pl5) , (f11,pl5) , (f1,pl6) , (f2,pl6) , (f3,pl6) , (f4,pl6) , (f6,pl6) , (f7,pl6) , (f8,pl6) , (f9,pl6) , (f10,pl6) , (f11,pl6) , (f12,pl6) , (f1,pl7) , (f2,pl7) , (f3,pl7) , (f4,pl7) , (f5,pl7) , (f6,pl7) , (f7,pl7) , (f8,pl7) , (f9,pl7) , (f10,pl7) , (f11,pl7) , (f1,pl8) , (f2,pl8) , (f3,pl8) , (f4,pl8) , (f5,pl8) , (f6,pl8) , (f7,pl8) , (f8,pl8) , (f9,pl8) , (f10,pl8) , (f11,pl8) , (f12,pl8) , (f2,pl9) , (f3,pl9) , (f4,pl9) , (f5,pl9) , (f6,pl9) , (f7,pl9) , (f8,pl9) , (f9,pl9) , (f10,pl9) , (f1,pl10) , (f2,pl10) , (f3,pl10) , (f4,pl10) , (f5,pl10) , (f6,pl10) , (f7,pl10) , (f8,pl10) , (f9,pl10) , (f10,pl10) , (f11,pl10) , (f12,pl10) , (f2,pl11) , (f4,pl11) , (f5,pl11) , (f6,pl11) , (f7,pl11) , (f8,pl11) , (f9,pl11) , (f10,pl11) , (f11,pl11) , (f1,pl12) , (f2,pl12) , (f3,pl12) , (f4,pl12) , (f5,pl12) , (f6,pl12) , (f7,pl12) , (f8,pl12) , (f9,pl12) , (f10,pl12) , (f11,pl12) , (f1,pl13) , (f2,pl13) , (f3,pl13) , (f4,pl13) , (f5,pl13) , (f6,pl13) , (f7,pl13) , (f8,pl13) , (f9,pl13) , (f10,pl13) , (f2,pl14) , (f3,pl14) , (f4,pl14) , (f5,pl14) , (f6,pl14) , (f7,pl14) , (f8,pl14) , (f9,pl14) , (f11,pl14) , (f1,pl15) , (f2,pl15) , (f3,pl15) , (f4,pl15) , (f5,pl15) , (f6,pl15) , (f7,pl15) , (f8,pl15) , (f9,pl15) , (f10,pl15) , (f11,pl15) , (f1,pl16) , (f3,pl16) , (f4,pl16) , (f5,pl16) , (f6,pl16) , (f7,pl16) , (f8,pl16) , (f9,pl16) , (f10,pl16) , (f11,pl16) , (f2,pl17) , (f3,pl17) , (f4,pl17) , (f5,pl17) , (f6,pl17) , (f7,pl17) , (f8,pl17) , (f9,pl17) , (f1,pl18) , (f2,pl18) , (f3,pl18) , (f4,pl18) , (f5,pl18) , (f6,pl18) , (f7,pl18) , (f8,pl18) , (f9,pl18) , (f10,pl18) , (f11,pl18) , (f12,pl18) , (f1,pl19) , (f2,pl19) , (f3,pl19) , (f4,pl19) , (f5,pl19) , (f6,pl19) , (f7,pl19) , (f8,pl19) , (f9,pl19) , (f10,pl19) , (f11,pl19) , (f12,pl19) , (f1,pl20) , (f2,pl20) , (f3,pl20) , (f4,pl20) , (f5,pl20) , (f6,pl20) , (f7,pl20) , (f8,pl20) , (f9,pl20) , (f10,pl20) , (f11,pl20) , (f12,pl20) , (f1,pl21) , (f2,pl21) , (f3,pl21) , (f4,pl21) , (f5,pl21) , (f6,pl21) , (f7,pl21) , (f8,pl21) , (f9,pl21) , (f10,pl21) , (f11,pl21) , (f12,pl21) , (f2,pl22) , (f3,pl22) , (f5,pl22) , (f6,pl22) , (f7,pl22) , (f8,pl22) , (f9,pl22) , (f10,pl22) , (f11,pl22) , (f12,pl22)  ;

 set OUTPOOLARCS := (pl1,B2) , (pl1,B6) , (pl1,B7) , (pl1,B9) , (pl1,B10) , (pl1,B11) , (pl1,B13) , (pl1,B14) , (pl1,B15) , (pl1,B16) , (pl1,B17) , (pl1,B22) , (pl1,B24) , (pl1,B25) , (pl1,B26) , (pl1,B28) , (pl1,B30) , (pl1,B33) , (pl1,B34) , (pl2,B3) , (pl2,B4) , (pl2,B8) , (pl2,B11) , (pl2,B13) , (pl2,B21) , (pl2,B22) , (pl2,B26) , (pl2,B33) , (pl2,B34) , (pl3,B5) , (pl3,B6) , (pl3,B9) , (pl3,B11) , (pl3,B13) , (pl3,B14) , (pl3,B19) , (pl3,B21) , (pl3,B23) , (pl3,B26) , (pl3,B27) , (pl3,B29) , (pl3,B33) , (pl3,B35) , (pl4,B1) , (pl4,B3) , (pl4,B6) , (pl4,B12) , (pl4,B13) , (pl4,B15) , (pl4,B16) , (pl4,B19) , (pl4,B22) , (pl4,B24) , (pl4,B26) , (pl4,B33) , (pl4,B34) , (pl4,B35) , (pl5,B1) , (pl5,B2) , (pl5,B5) , (pl5,B6) , (pl5,B10) , (pl5,B11) , (pl5,B13) , (pl5,B14) , (pl5,B15) , (pl5,B18) , (pl5,B19) , (pl5,B20) , (pl5,B21) , (pl5,B23) , (pl5,B24) , (pl5,B28) , (pl5,B31) , (pl5,B32) , (pl5,B33) , (pl5,B34) , (pl6,B1) , (pl6,B4) , (pl6,B7) , (pl6,B9) , (pl6,B10) , (pl6,B11) , (pl6,B14) , (pl6,B15) , (pl6,B19) , (pl6,B23) , (pl6,B25) , (pl6,B27) , (pl6,B31) , (pl6,B32) , (pl6,B33) , (pl6,B34) , (pl6,B35) , (pl7,B1) , (pl7,B2) , (pl7,B3) , (pl7,B7) , (pl7,B12) , (pl7,B13) , (pl7,B14) , (pl7,B22) , (pl7,B25) , (pl7,B26) , (pl7,B27) , (pl7,B29) , (pl8,B5) , (pl8,B6) , (pl8,B8) , (pl8,B10) , (pl8,B11) , (pl8,B13) , (pl8,B15) , (pl8,B20) , (pl8,B22) , (pl8,B24) , (pl8,B29) , (pl8,B30) , (pl8,B31) , (pl8,B35) , (pl9,B1) , (pl9,B3) , (pl9,B12) , (pl9,B16) , (pl9,B19) , (pl9,B20) , (pl9,B21) , (pl9,B34) , (pl9,B35) , (pl10,B1) , (pl10,B6) , (pl10,B9) , (pl10,B10) , (pl10,B19) , (pl10,B30) , (pl10,B35) , (pl11,B1) , (pl11,B4) , (pl11,B5) , (pl11,B8) , (pl11,B13) , (pl11,B14) , (pl11,B15) , (pl11,B17) , (pl11,B19) , (pl11,B21) , (pl11,B24) , (pl11,B25) , (pl11,B30) , (pl11,B32) , (pl11,B33) , (pl11,B35) , (pl12,B3) , (pl12,B4) , (pl12,B5) , (pl12,B7) , (pl12,B9) , (pl12,B11) , (pl12,B12) , (pl12,B14) , (pl12,B16) , (pl12,B20) , (pl12,B25) , (pl12,B26) , (pl12,B28) , (pl12,B32) , (pl12,B33) , (pl12,B35) , (pl13,B1) , (pl13,B6) , (pl13,B15) , (pl13,B18) , (pl13,B21) , (pl13,B22) , (pl13,B28) , (pl13,B34) , (pl14,B2) , (pl14,B4) , (pl14,B7) , (pl14,B8) , (pl14,B9) , (pl14,B10) , (pl14,B11) , (pl14,B12) , (pl14,B13) , (pl14,B16) , (pl14,B20) , (pl14,B21) , (pl14,B25) , (pl14,B29) , (pl14,B31) , (pl14,B35) , (pl15,B4) , (pl15,B8) , (pl15,B9) , (pl15,B12) , (pl15,B13) , (pl15,B14) , (pl15,B16) , (pl15,B17) , (pl15,B20) , (pl15,B21) , (pl15,B28) , (pl15,B30) , (pl15,B31) , (pl15,B32) , (pl16,B3) , (pl16,B4) , (pl16,B5) , (pl16,B12) , (pl16,B13) , (pl16,B16) , (pl16,B17) , (pl16,B21) , (pl16,B22) , (pl16,B23) , (pl16,B25) , (pl16,B26) , (pl16,B28) , (pl16,B30) , (pl16,B31) , (pl16,B34) , (pl17,B2) , (pl17,B5) , (pl17,B6) , (pl17,B10) , (pl17,B11) , (pl17,B14) , (pl17,B15) , (pl17,B24) , (pl17,B25) , (pl17,B30) , (pl17,B31) , (pl17,B32) , (pl17,B33) , (pl17,B35) , (pl18,B4) , (pl18,B5) , (pl18,B10) , (pl18,B14) , (pl18,B17) , (pl18,B19) , (pl18,B25) , (pl18,B27) , (pl18,B28) , (pl18,B30) , (pl18,B31) , (pl18,B32) , (pl18,B33) , (pl19,B1) , (pl19,B6) , (pl19,B11) , (pl19,B13) , (pl19,B15) , (pl19,B17) , (pl19,B19) , (pl19,B21) , (pl19,B22) , (pl19,B23) , (pl19,B24) , (pl19,B25) , (pl19,B27) , (pl19,B29) , (pl19,B30) , (pl19,B31) , (pl19,B32) , (pl20,B1) , (pl20,B3) , (pl20,B6) , (pl20,B11) , (pl20,B13) , (pl20,B14) , (pl20,B15) , (pl20,B17) , (pl20,B18) , (pl20,B21) , (pl20,B22) , (pl20,B24) , (pl20,B25) , (pl20,B26) , (pl20,B27) , (pl20,B29) , (pl20,B30) , (pl20,B32) , (pl21,B1) , (pl21,B2) , (pl21,B3) , (pl21,B4) , (pl21,B6) , (pl21,B12) , (pl21,B14) , (pl21,B18) , (pl21,B20) , (pl21,B27) , (pl21,B30) , (pl21,B31) , (pl21,B33) , (pl21,B34) , (pl22,B6) , (pl22,B7) , (pl22,B9) , (pl22,B11) , (pl22,B15) , (pl22,B16) , (pl22,B17) , (pl22,B18) , (pl22,B21) , (pl22,B24) , (pl22,B25) , (pl22,B27) , (pl22,B32) , (pl22,B34) , (pl22,B35)  ;

