data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10   ;

param:     capacity     varcost      revenue      :=
f1         79           30           .           
f2         152          30           .           
f3         120          25           .           
f4         146          33           .           
f5         161          34           .           
f6         78           35           .           
f7         88           34           .           
f8         100          36           .           
f9         159          35           .           
f10        17           33           .           
f11        100          26           .           
f12        171          29           .           
f13        75           26           .           
f14        87           29           .           
f15        75           27           .           
f16        164          22           .           
f17        90           27           .           
f18        129          28           .           
f19        116          32           .           
f20        110          21           .           
f21        150          32           .           
f22        70           28           .           
f23        12           8            .           
f24        168          15           .           
f25        68           23           .           
f26        167          32           .           
f27        83           28           .           
f28        129          31           .           
f29        61           29           .           
f30        115          26           .           
pl1        79           .            .           
pl2        56           .            .           
pl3        120          .            .           
pl4        111          .            .           
pl5        116          .            .           
pl6        124          .            .           
pl7        83           .            .           
pl8        72           .            .           
pl9        101          .            .           
pl10       89           .            .           
pl11       130          .            .           
pl12       72           .            .           
pl13       103          .            .           
pl14       94           .            .           
pl15       75           .            .           
pl16       104          .            .           
pl17       100          .            .           
pl18       97           .            .           
pl19       131          .            .           
pl20       69           .            .           
pl21       58           .            .           
pl22       128          .            .           
B1         124          .            90          
B2         195          .            86          
B3         142          .            25          
B4         109          .            78          
B5         78           .            47          
B6         160          .            98          
B7         114          .            29          
B8         122          .            53          
B9         142          .            63          
B10        145          .            50          
B11        206          .            55          
B12        219          .            66          
B13        202          .            33          
B14        193          .            34          
B15        104          .            21          
B16        170          .            67          
B17        109          .            46          
B18        207          .            43          
B19        177          .            97          
B20        88           .            51          
B21        200          .            15          
B22        119          .            18          
B23        142          .            41          
B24        117          .            22          
B25        110          .            94          
B26        176          .            81          
B27        161          .            42          
B28        185          .            55          
B29        163          .            95          
B30        184          .            86          
B31        105          .            38          
B32        196          .            81          
B33        107          .            92          
B34        149          .            73          
B35        86           .            65           ;

