data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45  B46  B47  B48  B49  B50   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10  sp11  sp12  sp13  sp14   ;

param:     capacity     varcost      revenue      :=
f1         133          38           .           
f2         122          45           .           
f3         140          49           .           
f4         114          38           .           
f5         34           40           .           
f6         73           39           .           
f7         117          39           .           
f8         81           35           .           
f9         144          48           .           
f10        169          41           .           
f11        147          43           .           
f12        155          37           .           
f13        151          33           .           
f14        124          53           .           
f15        109          39           .           
f16        42           37           .           
f17        174          37           .           
f18        178          47           .           
f19        17           36           .           
f20        170          26           .           
f21        97           48           .           
f22        127          38           .           
f23        135          30           .           
f24        132          26           .           
f25        130          38           .           
f26        70           38           .           
f27        128          40           .           
f28        157          44           .           
f29        94           27           .           
f30        175          47           .           
f31        115          42           .           
f32        166          39           .           
f33        21           32           .           
f34        100          46           .           
f35        153          32           .           
f36        115          31           .           
f37        77           47           .           
f38        110          29           .           
f39        130          40           .           
f40        102          38           .           
pl1        120          .            .           
pl2        64           .            .           
pl3        97           .            .           
pl4        54           .            .           
pl5        98           .            .           
pl6        76           .            .           
pl7        112          .            .           
pl8        54           .            .           
pl9        77           .            .           
pl10       135          .            .           
pl11       66           .            .           
pl12       105          .            .           
pl13       116          .            .           
pl14       104          .            .           
pl15       93           .            .           
pl16       116          .            .           
pl17       85           .            .           
pl18       97           .            .           
pl19       72           .            .           
pl20       102          .            .           
pl21       93           .            .           
pl22       117          .            .           
pl23       102          .            .           
pl24       68           .            .           
pl25       103          .            .           
pl26       69           .            .           
pl27       117          .            .           
pl28       99           .            .           
pl29       51           .            .           
pl30       55           .            .           
B1         172          .            87          
B2         155          .            92          
B3         180          .            91          
B4         167          .            80          
B5         210          .            81          
B6         111          .            95          
B7         214          .            66          
B8         183          .            94          
B9         93           .            71          
B10        95           .            19          
B11        151          .            91          
B12        155          .            67          
B13        110          .            72          
B14        118          .            17          
B15        159          .            70          
B16        107          .            75          
B17        81           .            16          
B18        143          .            32          
B19        120          .            88          
B20        119          .            23          
B21        144          .            96          
B22        162          .            86          
B23        108          .            99          
B24        207          .            19          
B25        186          .            22          
B26        86           .            89          
B27        113          .            15          
B28        159          .            22          
B29        97           .            56          
B30        159          .            83          
B31        137          .            80          
B32        176          .            56          
B33        201          .            32          
B34        191          .            67          
B35        185          .            22          
B36        138          .            24          
B37        98           .            45          
B38        83           .            74          
B39        104          .            76          
B40        205          .            33          
B41        113          .            55          
B42        142          .            81          
B43        164          .            38          
B44        143          .            24          
B45        93           .            74          
B46        150          .            36          
B47        80           .            51          
B48        99           .            48          
B49        130          .            77          
B50        190          .            19           ;

