data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10   ;

param:     capacity     varcost      revenue      :=
f1         168          42           .           
f2         71           39           .           
f3         75           33           .           
f4         84           40           .           
f5         102          27           .           
f6         28           43           .           
f7         28           31           .           
f8         77           42           .           
f9         28           39           .           
f10        99           39           .           
f11        89           41           .           
f12        166          41           .           
f13        126          31           .           
f14        172          38           .           
f15        21           35           .           
f16        104          42           .           
f17        124          45           .           
f18        21           33           .           
f19        123          32           .           
f20        163          37           .           
f21        74           26           .           
f22        114          29           .           
f23        65           36           .           
f24        168          26           .           
f25        34           29           .           
f26        127          36           .           
f27        83           34           .           
f28        147          32           .           
f29        146          43           .           
f30        68           33           .           
f31        121          39           .           
f32        149          40           .           
f33        142          51           .           
f34        34           31           .           
f35        167          33           .           
f36        157          32           .           
f37        89           36           .           
f38        28           36           .           
f39        69           35           .           
f40        65           30           .           
pl1        71           .            .           
pl2        127          .            .           
pl3        138          .            .           
pl4        87           .            .           
pl5        62           .            .           
pl6        139          .            .           
pl7        112          .            .           
pl8        110          .            .           
pl9        123          .            .           
pl10       81           .            .           
pl11       71           .            .           
pl12       62           .            .           
pl13       105          .            .           
pl14       79           .            .           
pl15       94           .            .           
pl16       88           .            .           
pl17       74           .            .           
pl18       87           .            .           
pl19       55           .            .           
pl20       50           .            .           
pl21       134          .            .           
pl22       138          .            .           
pl23       120          .            .           
pl24       52           .            .           
pl25       88           .            .           
pl26       127          .            .           
pl27       92           .            .           
pl28       64           .            .           
pl29       127          .            .           
pl30       58           .            .           
B1         127          .            40          
B2         197          .            52          
B3         190          .            82          
B4         74           .            26          
B5         169          .            89          
B6         155          .            18          
B7         171          .            98          
B8         136          .            26          
B9         151          .            88          
B10        99           .            32          
B11        196          .            61          
B12        111          .            65          
B13        153          .            97          
B14        196          .            50          
B15        77           .            47          
B16        121          .            18          
B17        174          .            93          
B18        142          .            50          
B19        123          .            87          
B20        202          .            74          
B21        142          .            88          
B22        211          .            47          
B23        100          .            43          
B24        189          .            61          
B25        103          .            46          
B26        195          .            48          
B27        105          .            57          
B28        136          .            70          
B29        119          .            46          
B30        118          .            17          
B31        209          .            20          
B32        162          .            33          
B33        77           .            56          
B34        219          .            70          
B35        175          .            31          
B36        182          .            74          
B37        189          .            23          
B38        182          .            87          
B39        122          .            84          
B40        168          .            15          
B41        108          .            70          
B42        140          .            22          
B43        70           .            17          
B44        140          .            55          
B45        82           .            91           ;

