data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45  B46  B47  B48  B49  B50   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10  sp11  sp12  sp13  sp14   ;

param:     capacity     varcost      revenue      :=
f1         132          55           .           
f2         149          50           .           
f3         133          50           .           
f4         84           53           .           
f5         106          47           .           
f6         131          41           .           
f7         86           46           .           
f8         91           44           .           
f9         17           44           .           
f10        80           51           .           
f11        126          45           .           
f12        42           43           .           
f13        70           55           .           
f14        108          41           .           
f15        88           38           .           
f16        79           44           .           
f17        142          44           .           
f18        60           45           .           
f19        114          45           .           
f20        95           47           .           
f21        113          42           .           
f22        28           40           .           
f23        106          40           .           
f24        174          43           .           
f25        144          47           .           
f26        174          38           .           
f27        95           40           .           
f28        175          41           .           
f29        80           36           .           
f30        127          50           .           
f31        149          35           .           
f32        76           33           .           
f33        100          40           .           
f34        108          32           .           
f35        158          39           .           
f36        37           39           .           
f37        140          41           .           
f38        60           40           .           
f39        151          29           .           
f40        98           43           .           
pl1        100          .            .           
pl2        72           .            .           
pl3        53           .            .           
pl4        83           .            .           
pl5        99           .            .           
pl6        51           .            .           
pl7        65           .            .           
pl8        104          .            .           
pl9        93           .            .           
pl10       101          .            .           
pl11       105          .            .           
pl12       56           .            .           
pl13       76           .            .           
pl14       126          .            .           
pl15       111          .            .           
pl16       74           .            .           
pl17       77           .            .           
pl18       130          .            .           
pl19       89           .            .           
pl20       101          .            .           
pl21       67           .            .           
pl22       116          .            .           
pl23       81           .            .           
pl24       134          .            .           
pl25       120          .            .           
pl26       83           .            .           
pl27       58           .            .           
pl28       139          .            .           
pl29       97           .            .           
pl30       56           .            .           
B1         218          .            94          
B2         188          .            73          
B3         178          .            28          
B4         195          .            40          
B5         132          .            45          
B6         192          .            93          
B7         164          .            89          
B8         165          .            58          
B9         126          .            20          
B10        91           .            75          
B11        176          .            44          
B12        203          .            23          
B13        100          .            71          
B14        217          .            31          
B15        209          .            99          
B16        141          .            44          
B17        118          .            40          
B18        190          .            53          
B19        116          .            68          
B20        110          .            57          
B21        92           .            19          
B22        152          .            35          
B23        105          .            58          
B24        142          .            92          
B25        161          .            36          
B26        159          .            79          
B27        216          .            67          
B28        174          .            58          
B29        138          .            67          
B30        93           .            35          
B31        89           .            97          
B32        130          .            84          
B33        78           .            63          
B34        106          .            56          
B35        152          .            98          
B36        138          .            65          
B37        114          .            85          
B38        167          .            41          
B39        151          .            58          
B40        173          .            89          
B41        218          .            71          
B42        207          .            78          
B43        83           .            31          
B44        170          .            20          
B45        163          .            15          
B46        89           .            77          
B47        175          .            20          
B48        177          .            80          
B49        215          .            31          
B50        182          .            90           ;

