data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45  B46  B47  B48  B49  B50   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10  sp11  sp12  sp13  sp14   ;

param:     capacity     varcost      revenue      :=
f1         63           39           .           
f2         179          36           .           
f3         124          36           .           
f4         164          30           .           
f5         175          35           .           
f6         42           37           .           
f7         112          37           .           
f8         121          35           .           
f9         171          34           .           
f10        95           34           .           
f11        66           36           .           
f12        116          37           .           
f13        177          30           .           
f14        83           37           .           
f15        21           34           .           
f16        80           33           .           
f17        12           38           .           
f18        88           37           .           
f19        117          30           .           
f20        17           31           .           
f21        152          39           .           
f22        42           38           .           
f23        95           34           .           
f24        80           32           .           
f25        115          38           .           
f26        17           35           .           
f27        87           32           .           
f28        143          31           .           
f29        12           32           .           
f30        95           34           .           
f31        120          30           .           
f32        103          40           .           
f33        87           34           .           
f34        87           34           .           
f35        111          37           .           
f36        95           32           .           
f37        101          30           .           
f38        12           27           .           
f39        80           33           .           
f40        134          32           .           
pl1        84           .            .           
pl2        70           .            .           
pl3        77           .            .           
pl4        109          .            .           
pl5        93           .            .           
pl6        129          .            .           
pl7        87           .            .           
pl8        117          .            .           
pl9        102          .            .           
pl10       82           .            .           
pl11       57           .            .           
pl12       121          .            .           
pl13       109          .            .           
pl14       113          .            .           
pl15       100          .            .           
pl16       126          .            .           
pl17       108          .            .           
pl18       82           .            .           
pl19       104          .            .           
pl20       88           .            .           
pl21       132          .            .           
pl22       90           .            .           
pl23       94           .            .           
pl24       64           .            .           
pl25       114          .            .           
pl26       112          .            .           
pl27       59           .            .           
pl28       101          .            .           
pl29       139          .            .           
pl30       50           .            .           
B1         166          .            93          
B2         108          .            54          
B3         218          .            43          
B4         217          .            42          
B5         122          .            32          
B6         123          .            89          
B7         152          .            30          
B8         110          .            72          
B9         133          .            67          
B10        127          .            71          
B11        75           .            42          
B12        102          .            49          
B13        110          .            40          
B14        98           .            30          
B15        144          .            41          
B16        84           .            50          
B17        113          .            35          
B18        90           .            87          
B19        99           .            37          
B20        80           .            41          
B21        182          .            46          
B22        142          .            41          
B23        137          .            83          
B24        83           .            66          
B25        186          .            68          
B26        74           .            84          
B27        174          .            18          
B28        140          .            38          
B29        156          .            38          
B30        211          .            44          
B31        89           .            16          
B32        198          .            65          
B33        173          .            87          
B34        213          .            22          
B35        129          .            49          
B36        159          .            26          
B37        134          .            29          
B38        107          .            16          
B39        80           .            19          
B40        172          .            46          
B41        96           .            61          
B42        115          .            62          
B43        91           .            24          
B44        107          .            50          
B45        94           .            78          
B46        218          .            35          
B47        186          .            33          
B48        191          .            35          
B49        116          .            19          
B50        210          .            34           ;

