data;

set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8  f9  f10  f11  f12  f13  f14  f15  f16  f17  f18  f19  f20  f21  f22  f23  f24  f25  f26  f27  f28  f29  f30  f31  f32  f33  f34  f35  f36  f37  f38  f39  f40   ;

set BLENDS := B1  B2  B3  B4  B5  B6  B7  B8  B9  B10  B11  B12  B13  B14  B15  B16  B17  B18  B19  B20  B21  B22  B23  B24  B25  B26  B27  B28  B29  B30  B31  B32  B33  B34  B35  B36  B37  B38  B39  B40  B41  B42  B43  B44  B45   ;

set POOLS := pl1  pl2  pl3  pl4  pl5  pl6  pl7  pl8  pl9  pl10  pl11  pl12  pl13  pl14  pl15  pl16  pl17  pl18  pl19  pl20  pl21  pl22  pl23  pl24  pl25  pl26  pl27  pl28  pl29  pl30   ;

set SPECS := sp1  sp2  sp3  sp4  sp5  sp6  sp7  sp8  sp9  sp10   ;

param:     capacity     varcost      revenue      :=
f1         64           33           .           
f2         21           28           .           
f3         154          32           .           
f4         85           32           .           
f5         21           32           .           
f6         155          33           .           
f7         128          33           .           
f8         168          34           .           
f9         132          33           .           
f10        62           29           .           
f11        67           34           .           
f12        158          32           .           
f13        65           23           .           
f14        141          35           .           
f15        17           34           .           
f16        60           30           .           
f17        104          27           .           
f18        167          37           .           
f19        170          33           .           
f20        95           32           .           
f21        116          29           .           
f22        124          33           .           
f23        147          35           .           
f24        149          32           .           
f25        119          34           .           
f26        37           31           .           
f27        83           33           .           
f28        127          34           .           
f29        74           33           .           
f30        127          24           .           
f31        42           6            .           
f32        95           21           .           
f33        111          32           .           
f34        170          34           .           
f35        110          37           .           
f36        100          33           .           
f37        69           23           .           
f38        129          33           .           
f39        168          27           .           
f40        165          26           .           
pl1        80           .            .           
pl2        115          .            .           
pl3        100          .            .           
pl4        90           .            .           
pl5        128          .            .           
pl6        57           .            .           
pl7        131          .            .           
pl8        58           .            .           
pl9        51           .            .           
pl10       63           .            .           
pl11       63           .            .           
pl12       72           .            .           
pl13       84           .            .           
pl14       96           .            .           
pl15       88           .            .           
pl16       139          .            .           
pl17       80           .            .           
pl18       120          .            .           
pl19       89           .            .           
pl20       66           .            .           
pl21       53           .            .           
pl22       137          .            .           
pl23       94           .            .           
pl24       100          .            .           
pl25       128          .            .           
pl26       86           .            .           
pl27       99           .            .           
pl28       91           .            .           
pl29       95           .            .           
pl30       75           .            .           
